ducktales2.nsf track=5 framerate=60

Square1(430)
time dur note vol
2.400 0.400 B4 8
2.800 0.200 C#5 8
3.000 0.200 D5 8
3.200 0.400 E5 8
3.600 0.100 F#5 8
3.700 0.100 G5 8
3.800 0.200 F#5 8
4.000 0.400 C#5 8
4.400 0.800 B4 8
5.200 0.200 C#5 8
5.400 0.200 D5 8
5.600 0.200 B4 8
5.800 0.200 A#4 8
6.000 0.100 B4 8
6.100 0.100 A#4 8
6.200 0.500 B4 8
7.200 0.400 B4 8
7.600 0.200 C#5 8
7.800 0.200 D5 8
8.000 0.400 E5 8
8.400 0.100 F#5 8
8.500 0.100 G5 8
8.600 0.200 F#5 8
8.800 0.400 C#5 8
9.200 0.200 E5 8
9.400 0.200 B4 8
9.800 0.200 B4 8
10.000 0.200 C#5 8
10.200 0.200 D5 8
10.400 0.200 B4 8
10.600 0.200 A#4 8
10.800 0.100 B4 8
10.900 0.100 A#4 8
11.000 0.500 B4 8
12.000 0.400 C#5 8
12.400 0.200 D5 8
12.600 0.200 E5 8
12.800 0.400 F#5 8
13.200 0.100 G5 8
13.300 0.100 A5 8
13.400 0.200 G5 8
13.600 0.400 D5 8
14.000 0.400 F#5 8
14.400 0.400 E5 8
14.800 0.400 B4 8
15.200 0.400 E5 8
15.600 0.100 F#5 8
15.700 0.100 F5 8
15.800 0.500 F#5 8
17.000 0.200 E5 8
17.200 0.200 D5 8
17.400 0.200 C#5 8
17.600 0.200 B4 8
17.800 0.200 A4 8
18.000 0.200 B4 8
18.200 0.200 C#5 8
18.400 0.200 F#5 8
18.600 0.200 C#5 8
18.800 0.200 E5 8
19.000 0.200 A4 8
19.400 0.200 E5 8
19.600 0.200 D5 8
19.800 0.200 C#5 8
20.000 0.200 B4 8
20.200 0.200 A4 8
20.400 0.200 B4 8
20.600 0.200 C#5 8
20.800 0.500 F#5 8
21.400 0.200 C#5 8
21.600 0.400 B4 8
22.000 0.200 C#5 8
22.200 0.200 D5 8
22.400 0.400 E5 8
22.800 0.100 F#5 8
22.900 0.100 G5 8
23.000 0.200 F#5 8
23.200 0.400 C#5 8
23.600 0.800 B4 8
24.400 0.200 C#5 8
24.600 0.200 D5 8
24.800 0.200 B4 8
25.000 0.200 A#4 8
25.200 0.100 B4 8
25.300 0.100 A#4 8
25.400 0.500 B4 8
26.400 0.400 B4 8
26.800 0.200 C#5 8
27.000 0.200 D5 8
27.200 0.400 E5 8
27.600 0.100 F#5 8
27.700 0.100 G5 8
27.800 0.200 F#5 8
28.000 0.400 C#5 8
28.400 0.200 E5 8
28.600 0.200 B4 8
29.000 0.200 B4 8
29.200 0.200 C#5 8
29.400 0.200 D5 8
29.600 0.200 B4 8
29.800 0.200 A#4 8
30.000 0.100 B4 8
30.100 0.100 A#4 8
30.200 0.500 B4 8
31.200 0.400 C#5 8
31.600 0.200 D5 8
31.800 0.200 E5 8
32.000 0.400 F#5 8
32.400 0.100 G5 8
32.500 0.100 A5 8
32.600 0.200 G5 8
32.800 0.400 D5 8
33.200 0.400 F#5 8
33.600 0.400 E5 8
34.000 0.400 B4 8
34.400 0.400 E5 8
34.800 0.100 F#5 8
34.900 0.100 F5 8
35.000 0.500 F#5 8
36.200 0.200 E5 8
36.400 0.200 D5 8
36.600 0.200 C#5 8
36.800 0.200 B4 8
37.000 0.200 A4 8
37.200 0.200 B4 8
37.400 0.200 C#5 8
37.600 0.200 F#5 8
37.800 0.200 C#5 8
38.000 0.200 E5 8
38.200 0.200 A4 8
38.600 0.200 E5 8
38.800 0.200 D5 8
39.000 0.200 C#5 8
39.200 0.200 B4 8
39.400 0.200 A4 8
39.600 0.200 B4 8
39.800 0.200 C#5 8
40.000 0.500 F#5 8
40.600 0.200 C#5 8
41.000 BEGIN_CYCLE
41.000 0.400 C#4 8
41.600 0.400 C#4 8
42.000 0.200 C4 8
42.400 0.600 C4 8
43.400 0.400 C#4 8
44.000 0.400 C#4 8
44.400 0.200 C4 8
44.800 0.400 C4 8
45.600 0.400 B4 8
46.000 0.200 C#5 8
46.200 0.200 D5 8
46.400 0.400 E5 8
46.800 0.100 F#5 8
46.900 0.100 G5 8
47.000 0.200 F#5 8
47.200 0.400 C#5 8
47.600 0.800 B4 8
48.400 0.200 C#5 8
48.600 0.200 D5 8
48.800 0.200 B4 8
49.000 0.200 A#4 8
49.200 0.100 B4 8
49.300 0.100 A#4 8
49.400 0.500 B4 8
50.400 0.400 B4 8
50.800 0.200 C#5 8
51.000 0.200 D5 8
51.200 0.400 E5 8
51.600 0.100 F#5 8
51.700 0.100 G5 8
51.800 0.200 F#5 8
52.000 0.400 C#5 8
52.400 0.200 E5 8
52.600 0.200 B4 8
53.000 0.200 B4 8
53.200 0.200 C#5 8
53.400 0.200 D5 8
53.600 0.200 B4 8
53.800 0.200 A#4 8
54.000 0.100 B4 8
54.100 0.100 A#4 8
54.200 0.500 B4 8
55.200 0.400 C#5 8
55.600 0.200 D5 8
55.800 0.200 E5 8
56.000 0.400 F#5 8
56.400 0.100 G5 8
56.500 0.100 A5 8
56.600 0.200 G5 8
56.800 0.400 D5 8
57.200 0.400 F#5 8
57.600 0.400 E5 8
58.000 0.400 B4 8
58.400 0.400 E5 8
58.800 0.100 F#5 8
58.900 0.100 F5 8
59.000 0.500 F#5 8
60.200 0.200 E5 8
60.400 0.200 D5 8
60.600 0.200 C#5 8
60.800 0.200 B4 8
61.000 0.200 A4 8
61.200 0.200 B4 8
61.400 0.200 C#5 8
61.600 0.200 F#5 8
61.800 0.200 C#5 8
62.000 0.200 E5 8
62.200 0.200 A4 8
62.600 0.200 E5 8
62.800 0.200 D5 8
63.000 0.200 C#5 8
63.200 0.200 B4 8
63.400 0.200 A4 8
63.600 0.200 B4 8
63.800 0.200 C#5 8
64.000 0.500 F#5 8
64.600 0.200 C#5 8
64.800 0.400 B4 8
65.200 0.200 C#5 8
65.400 0.200 D5 8
65.600 0.400 E5 8
