ducktales2.nsf track=8 framerate=60

Square1(646)
time dur note vol
0.000 0.100 A#2 10
0.500 0.400 C#3 10
0.900 0.100 F3 10
1.200 0.100 D#3 10
1.700 0.300 G2 10
2.000 0.100 G#2 10
2.100 0.100 A#2 10
2.400 0.100 A#2 10
2.900 0.400 C#3 10
3.300 0.100 F3 10
3.600 0.100 D#3 10
4.100 0.300 G2 10
4.400 0.100 G#2 10
4.500 0.100 A#2 10
4.800 0.100 A#2 10
5.300 0.400 C#3 10
5.700 0.100 F3 10
6.000 0.100 D#3 10
6.500 0.300 G2 10
6.800 0.100 G#2 10
6.900 0.100 A#2 10
7.200 0.100 A#2 10
7.700 0.400 C#3 10
8.100 0.100 F3 10
8.400 0.100 D#3 10
8.900 0.300 G2 10
9.200 0.100 G#2 10
9.300 0.100 A#2 10
9.600 0.200 G#4 10
9.800 0.100 D#4 10
9.900 0.200 G#4 10
10.100 0.300 B4 10
10.400 0.100 G#4 10
10.500 0.100 D#4 10
10.800 0.200 G#4 10
11.000 0.100 D#4 10
11.100 0.200 G#4 10
11.300 0.300 B4 10
11.600 0.100 G#4 10
11.700 0.100 D#4 10
12.000 0.200 A#4 10
12.300 0.200 C#5 10
12.600 0.200 A#4 10
12.900 0.200 F#4 10
13.200 0.033 A4 10
13.233 0.167 A#4 15
13.400 0.100 C#5 10
13.700 0.400 A#4 10
14.100 0.200 F#4 10
14.400 0.200 G#4 10
14.600 0.100 D#4 10
14.700 0.200 G#4 10
14.900 0.300 B4 10
15.200 0.100 G#4 10
15.300 0.100 D#4 10
15.600 0.200 G#4 10
15.800 0.100 D#4 10
15.900 0.200 G#4 10
16.100 0.300 B4 10
16.400 0.100 G#4 10
16.500 0.100 D#4 10
16.800 0.200 A#4 10
17.100 0.200 C#5 10
17.400 0.200 A#4 10
17.700 0.200 F#4 10
18.000 0.033 D5 10
18.033 0.167 D#5 15
18.200 0.100 C#5 10
18.500 0.300 B4 10
18.800 0.100 C#5 10
18.900 0.200 D#5 10
19.200 0.200 E5 10
19.400 0.100 D#5 10
19.500 0.200 E5 10
19.700 0.300 C#5 10
20.000 0.100 G#4 10
20.100 0.200 C#5 10
20.300 0.300 E5 10
20.600 0.100 D#5 10
20.700 0.200 E5 10
20.900 0.100 C#5 10
21.000 0.200 F#5 10
21.200 0.300 E5 10
21.500 0.100 D#5 10
21.600 0.300 G#5 10
21.900 0.200 F#5 10
22.100 0.100 G#5 10
22.400 0.100 F#5 10
22.500 0.200 G#5 10
22.700 0.100 F#5 10
22.800 0.033 G5 10
22.833 0.167 G#5 15
23.000 0.100 C#6 10
23.300 0.300 G#5 10
23.600 0.300 F#5 10
23.900 0.100 D#5 10
24.000 0.200 E5 10
24.200 0.100 D#5 10
24.300 0.200 E5 10
24.500 0.300 C#5 10
24.800 0.100 G#4 10
24.900 0.200 C#5 10
25.100 0.300 E5 10
25.400 0.100 D#5 10
25.500 0.200 E5 10
