ducktales2.nsf track=1 framerate=60

Square1(327)
time dur note vol
0.933 0.700 G4 10
1.633 0.117 F4 10
2.100 0.117 E4 10
2.333 0.117 D4 10
2.450 0.117 E4 10
2.683 0.117 F4 10
2.800 0.933 E4 10
3.733 0.117 C5 10
3.850 0.117 D5 10
4.083 0.117 E5 10
4.317 0.117 F5 10
4.667 0.700 G4 10
5.367 0.117 F4 10
5.833 0.117 E4 10
6.067 0.117 D4 10
6.183 0.117 E4 10
6.417 0.117 F4 10
6.533 0.933 E4 10
7.467 0.350 C5 10
7.817 0.117 G4 10
8.400 0.700 G4 10
9.100 0.117 F4 10
9.567 0.117 E4 10
9.800 0.117 D4 10
9.917 0.117 E4 10
10.150 0.117 F4 10
10.267 0.933 E4 10
11.200 0.117 C5 10
11.317 0.117 D5 10
11.550 0.117 E5 10
11.783 0.117 F5 10
12.133 0.700 G4 10
12.833 0.117 F4 10
13.300 0.117 E4 10
13.533 0.117 F4 10
13.650 0.117 G4 10
14.000 0.467 A4 10
14.700 0.233 A4 10
15.167 0.233 A4 10
15.400 0.117 B4 10
15.517 0.350 A4 10
15.867 0.700 G4 10
16.567 0.117 F4 10
17.033 0.117 E4 10
17.267 0.117 D4 10
17.383 0.117 E4 10
17.617 0.117 F4 10
17.733 0.933 E4 10
18.667 0.117 C5 10
18.783 0.117 D5 10
19.017 0.117 E5 10
19.250 0.117 F5 10
19.600 0.700 G4 10
20.300 0.117 F4 10
20.767 0.117 E4 10
21.000 0.117 D4 10
21.117 0.117 E4 10
21.350 0.117 F4 10
21.467 0.933 E4 10
22.400 0.350 C5 10
22.750 0.117 G4 10
23.333 0.700 G4 10
24.033 0.117 F4 10
24.500 0.117 E4 10
24.733 0.117 D4 10
24.850 0.117 E4 10
25.083 0.117 F4 10
25.200 0.933 E4 10
26.133 0.117 C5 10
26.250 0.117 D5 10
26.483 0.117 E5 10
26.717 0.117 F5 10
27.067 0.700 G4 10
27.767 0.117 F4 10
28.233 0.117 E4 10
28.467 0.117 F4 10
28.583 0.117 G4 10
28.933 0.467 A4 10
29.633 0.233 A4 10
30.100 0.233 A4 10
30.333 0.117 B4 10
30.450 0.350 A4 10
30.800 0.700 G4 10
31.500 0.117 F4 10
31.967 0.117 E4 10
32.200 0.117 D4 10
32.317 0.117 E4 10
32.550 0.117 F4 10
32.667 0.933 E4 10
33.600 0.117 C5 10
33.717 0.117 D5 10
33.950 0.117 E5 10
34.183 0.117 F5 10
34.533 0.700 G4 10
35.233 0.117 F4 10
35.700 0.117 E4 10
35.933 0.117 D4 10
36.050 0.117 E4 10
36.283 0.117 F4 10
36.400 0.933 E4 10
37.333 0.350 C5 10
37.683 0.117 G4 10
38.267 0.700 G4 10
38.967 0.117 F4 10
39.433 0.117 E4 10
39.667 0.117 D4 10
39.783 0.117 E4 10
40.017 0.117 F4 10
40.133 0.933 E4 10
41.067 0.117 C5 10
41.183 0.117 D5 10
41.417 0.117 E5 10
41.650 0.117 F5 10
42.000 0.700 G4 10
42.700 0.117 F4 10
43.167 0.117 E4 10
43.400 0.117 F4 10
43.517 0.117 G4 10
43.867 0.467 A4 10
44.567 0.233 A4 10
45.033 0.233 A4 10
45.267 0.117 B4 10
45.383 0.350 A4 10
45.733 0.700 G4 10
46.433 0.117 F4 10
46.900 0.117 E4 10
47.133 0.117 D4 10
47.250 0.117 E4 10
47.483 0.117 F4 10
47.600 0.933 E4 10
48.533 0.117 C5 10
48.650 0.117 D5 10
48.883 0.117 E5 10
49.117 0.117 F5 10
49.467 0.700 G4 10
50.167 0.117 F4 10
50.633 0.117 E4 10
50.867 0.117 D4 10
50.983 0.117 E4 10
51.217 0.117 F4 10
51.333 0.933 E4 10
52.267 0.350 C5 10
52.617 0.117 G4 10
53.200 0.700 G4 10
53.900 0.117 F4 10
54.367 0.117 E4 10
54.600 0.117 D4 10
54.717 0.117 E4 10
54.950 0.117 F4 10
55.067 0.933 E4 10
56.000 0.117 C5 10
56.117 0.117 D5 10
56.350 0.117 E5 10
56.583 0.117 F5 10
56.933 0.700 G4 10
57.633 0.117 F4 10
58.100 0.117 E4 10
58.333 0.117 F4 10
58.450 0.117 G4 10
58.800 0.467 A4 10
59.500 0.233 A4 10
59.967 0.233 A4 10
60.200 0.117 B4 10
60.317 BEGIN_CYCLE
60.317 0.350 A4 10
60.667 0.700 G4 10
61.367 0.117 F4 10
61.833 0.117 E4 10
62.067 0.117 D4 10
62.183 0.117 E4 10
62.417 0.117 F4 10
62.533 0.933 E4 10
63.467 0.117 C5 10
63.583 0.117 D5 10
63.817 0.117 E5 10
64.050 0.117 F5 10
64.400 0.700 G4 10
65.100 0.117 F4 10
65.567 0.117 E4 10
65.800 0.117 D4 10
65.917 0.117 E4 10
66.150 0.117 F4 10
66.267 0.933 E4 10
67.200 0.350 C5 10
67.550 0.117 G4 10
68.133 0.700 G4 10
68.833 0.117 F4 10
69.300 0.117 E4 10
69.533 0.117 D4 10
69.650 0.117 E4 10
69.883 0.117 F4 10
70.000 0.933 E4 10
70.933 0.117 C5 10
71.050 0.117 D5 10
71.283 0.117 E5 10
71.517 0.117 F5 10
71.867 0.700 G4 10
72.567 0.117 F4 10
73.033 0.117 E4 10
73.267 0.117 F4 10
73.383 0.117 G4 10
73.733 0.467 A4 10
74.433 0.233 A4 10
74.900 0.233 A4 10
75.133 0.117 B4 10
75.250 0.350 A4 10
75.600 0.700 G4 10
76.300 0.117 F4 10
76.767 0.117 E4 10
77.000 0.117 D4 10
77.117 0.117 E4 10
77.350 0.117 F4 10
77.467 0.933 E4 10
78.400 0.117 C5 10
78.517 0.117 D5 10
78.750 0.117 E5 10
78.983 0.117 F5 10
79.333 0.700 G4 10
80.033 0.117 F4 10
80.500 0.117 E4 10
80.733 0.117 D4 10
80.850 0.117 E4 10
81.083 0.117 F4 10
81.200 0.933 E4 10
82.133 0.350 C5 10
82.483 0.117 G4 10
83.067 0.700 G4 10
83.767 0.117 F4 10
84.233 0.117 E4 10
84.467 0.117 D4 10
84.583 0.117 E4 10
84.817 0.117 F4 10
84.933 0.933 E4 10
85.867 0.117 C5 10
85.983 0.117 D5 10
86.217 0.117 E5 10
86.450 0.117 F5 10
86.800 0.700 G4 10
87.500 0.117 F4 10
87.967 0.117 E4 10
88.200 0.117 F4 10
88.317 0.117 G4 10
88.667 0.467 A4 10
89.367 0.233 A4 10
89.833 0.233 A4 10
90.067 0.117 B4 10
90.183 0.350 A4 10
90.533 0.700 G4 10
91.233 0.117 F4 10
91.700 0.117 E4 10
91.933 0.117 D4 10
92.050 0.117 E4 10
92.283 0.117 F4 10
92.400 0.933 E4 10
93.333 0.117 C5 10
93.450 0.117 D5 10
93.683 0.117 E5 10
93.917 0.117 F5 10
94.267 0.700 G4 10
94.967 0.117 F4 10
95.433 0.117 E4 10
95.667 0.117 D4 10
95.783 0.117 E4 10
96.017 0.117 F4 10
96.133 0.933 E4 10
97.067 0.350 C5 10
97.417 0.117 G4 10
98.000 0.700 G4 10
98.700 0.117 F4 10
99.167 0.117 E4 10
99.400 0.117 D4 10
99.517 0.117 E4 10
99.750 0.117 F4 10
99.867 0.933 E4 10
100.800 0.117 C5 10
100.917 0.117 D5 10
101.150 0.117 E5 10
101.383 0.117 F5 10
101.733 0.700 G4 10
102.433 0.117 F4 10
102.900 0.117 E4 10
103.133 0.117 F4 10
103.250 0.117 G4 10
103.600 0.467 A4 10
104.300 0.233 A4 10
104.767 0.233 A4 10
105.000 0.117 B4 10
105.117 0.350 A4 10
105.467 0.700 G4 10
