supermario.nsf track=3 framerate=60

Square1(503)
time dur note vol
0.100 0.117 D5 8
0.267 0.117 C#5 8
0.433 0.117 C5 8
0.600 0.117 C#5 8
0.767 0.117 D5 8
0.933 0.117 D#5 8
1.100 0.117 D5 8
1.267 0.117 C#5 8
1.433 0.117 D5 8
1.600 0.117 C#5 8
1.767 0.117 C5 8
1.933 0.117 C#5 8
2.100 0.117 D5 8
2.267 0.117 D#5 8
2.433 0.117 D5 8
2.600 0.117 C#5 8
2.767 0.117 C#5 8
2.933 0.117 C5 8
3.100 0.117 C#5 8
3.267 0.117 D5 8
3.433 0.117 C#5 8
3.600 0.117 D5 8
3.767 0.117 C#5 8
3.933 0.117 C5 8
4.100 0.117 C#5 8
4.267 0.117 C5 8
4.433 0.117 C#5 8
4.600 0.117 D5 8
4.767 0.117 C#5 8
4.933 0.117 D5 8
5.100 0.117 C#5 8
5.267 0.117 C5 8
5.433 0.117 F5 8
5.600 0.117 F#5 8
5.767 0.117 F5 8
5.933 0.117 E5 8
6.100 0.117 F5 8
6.267 0.117 E5 8
6.433 0.117 D#5 8
6.600 0.117 E5 8
6.767 0.117 F5 8
6.933 0.117 F#5 8
7.100 0.117 F5 8
7.267 0.117 E5 8
7.433 0.117 F5 8
7.600 0.117 E5 8
7.767 0.117 D#5 8
7.933 0.067 E5 8
8.100 0.117 D5 8
8.267 0.117 C#5 8
8.433 0.117 C5 8
8.600 0.117 C#5 8
8.767 0.117 D5 8
8.933 0.117 D#5 8
9.100 0.117 D5 8
9.267 0.117 C#5 8
9.433 0.117 D5 8
9.600 0.117 C#5 8
9.767 0.117 C5 8
9.933 0.117 C#5 8
10.100 0.117 D5 8
10.267 0.117 D#5 8
10.433 0.117 D5 8
10.600 0.117 C#5 8
10.767 0.117 C#5 8
10.933 0.117 C5 8
11.100 0.117 C#5 8
11.267 0.117 D5 8
11.433 0.117 C#5 8
11.600 0.117 D5 8
11.767 0.117 C#5 8
11.933 BEGIN_CYCLE
11.933 0.117 C5 8
12.100 0.117 C#5 8
12.267 0.117 C5 8
12.433 0.117 C#5 8
12.600 0.117 D5 8
12.767 0.117 C#5 8
12.933 0.117 D5 8
13.100 0.117 C#5 8
13.267 0.117 C5 8
13.433 0.117 F5 8
13.600 0.117 F#5 8
13.767 0.117 F5 8
13.933 0.117 E5 8
14.100 0.117 F5 8
14.267 0.117 E5 8
14.433 0.117 D#5 8
14.600 0.117 E5 8
14.767 0.117 F5 8
14.933 0.117 F#5 8
15.100 0.117 F5 8
15.267 0.117 E5 8
15.433 0.117 F5 8
15.600 0.117 E5 8
15.767 0.117 D#5 8
15.933 0.067 E5 8
16.100 0.117 D5 8
16.267 0.117 C#5 8
16.433 0.117 C5 8
16.600 0.117 C#5 8
16.767 0.117 D5 8
16.933 0.117 D#5 8
17.100 0.117 D5 8
17.267 0.117 C#5 8
17.433 0.117 D5 8
17.600 0.117 C#5 8
17.767 0.117 C5 8
17.933 0.117 C#5 8
18.100 0.117 D5 8
18.267 0.117 D#5 8
18.433 0.117 D5 8
18.600 0.117 C#5 8
18.767 0.117 C#5 8
18.933 0.117 C5 8
19.100 0.117 C#5 8
19.267 0.117 D5 8
19.433 0.117 C#5 8
19.600 0.117 D5 8
19.767 0.117 C#5 8
19.933 0.117 C5 8
20.100 0.117 C#5 8
20.267 0.117 C5 8
20.433 0.117 C#5 8
20.600 0.117 D5 8
20.767 0.117 C#5 8
20.933 0.117 D5 8
21.100 0.117 C#5 8
21.267 0.117 C5 8
21.433 0.117 F5 8
21.600 0.117 F#5 8
21.767 0.117 F5 8
21.933 0.117 E5 8
22.100 0.117 F5 8
22.267 0.117 E5 8
22.433 0.117 D#5 8
22.600 0.117 E5 8
22.767 0.117 F5 8
22.933 0.117 F#5 8
23.100 0.117 F5 8
23.267 0.117 E5 8
23.433 0.117 F5 8
23.600 0.117 E5 8
23.767 0.117 D#5 8
23.933 0.067 E5 8
24.100 0.117 D5 8
24.267 0.117 C#5 8
24.433 0.117 C5 8
24.600 0.117 C#5 8
24.767 0.117 D5 8
24.933 0.117 D#5 8
25.100 0.117 D5 8
25.267 0.117 C#5 8
25.433 0.117 D5 8
25.600 0.117 C#5 8
25.767 0.117 C5 8
25.933 0.117 C#5 8
26.100 0.117 D5 8
26.267 0.117 D#5 8
26.433 0.117 D5 8
26.600 0.117 C#5 8
26.767 0.117 C#5 8
26.933 0.117 C5 8
27.100 0.117 C#5 8
27.267 0.117 D5 8
27.433 0.117 C#5 8
27.600 0.117 D5 8
27.767 0.117 C#5 8
27.933 0.117 C5 8
28.100 0.117 C#5 8
28.267 0.117 C5 8
28.433 0.117 C#5 8
28.600 0.117 D5 8
28.767 0.117 C#5 8
28.933 0.117 D5 8
29.100 0.117 C#5 8
29.267 0.117 C5 8
29.433 0.117 F5 8
29.600 0.117 F#5 8
29.767 0.117 F5 8
29.933 0.117 E5 8
30.100 0.117 F5 8
30.267 0.117 E5 8
30.433 0.117 D#5 8
30.600 0.117 E5 8
30.767 0.117 F5 8
30.933 0.117 F#5 8
31.100 0.117 F5 8
31.267 0.117 E5 8
31.433 0.117 F5 8
31.600 0.117 E5 8
31.767 0.117 D#5 8
31.933 0.067 E5 8
32.100 0.117 D5 8
32.267 0.117 C#5 8
32.433 0.117 C5 8
32.600 0.117 C#5 8
32.767 0.117 D5 8
32.933 0.117 D#5 8
33.100 0.117 D5 8
