Castlevania.nsf track=7 framerate=60
Square1(80)
time dur note vol
0.000 BEGIN_CYCLE
0.000 0.350 D#4 6
0.400 0.100 D#4 6
0.533 0.100 D#4 6
0.667 0.100 D#4 6
0.800 0.350 D#4 6
1.200 0.100 D#4 6
1.333 0.100 D#4 6
1.467 0.100 D#4 6
1.600 0.350 D#4 6
2.000 0.100 D#4 6
2.133 0.100 D#4 6
2.267 0.100 D#4 6
2.400 0.350 D#4 6
2.800 0.100 D#4 6
2.933 0.100 D#4 6
3.067 0.100 D#4 6
3.200 0.350 D#4 6
3.600 0.350 D#4 6
4.000 0.350 D#4 6
4.400 0.350 D#4 6
4.800 0.350 D#4 6
5.200 0.350 D#4 6
5.600 0.350 D#4 6
6.000 0.350 D#4 6
6.400 0.117 C4 3
6.533 0.117 B3 3
6.667 0.117 A#3 3
6.800 0.117 A3 3
6.933 0.117 A#3 3
7.067 0.117 B3 3
7.200 0.117 C4 4
7.333 0.117 B3 4
7.467 0.117 A#3 4
7.600 0.117 A3 4
7.733 0.117 A#3 4
7.867 0.117 B3 4
8.000 0.117 C4 6
8.133 0.117 B3 6
8.267 0.117 A#3 6
8.400 0.117 A3 6
8.533 0.117 A#3 6
8.667 0.117 B3 6
8.800 0.133 C4 8
8.933 0.133 B3 8
9.067 0.133 A#3 8
9.200 0.133 A3 8
9.333 0.133 A#3 8
9.467 0.133 B3 8
9.600 0.233 A3 7
10.933 0.167 A3 7
11.200 0.233 C4 7
12.533 0.167 C4 7
12.800 0.233 D4 7
14.133 0.167 D4 7
14.400 0.233 D#4 7
15.733 0.167 D#4 7
16.000 0.233 A3 7
17.333 0.167 A3 7
17.600 0.233 C4 7
18.933 0.167 C4 7
19.200 0.233 D4 7
20.533 0.167 D4 7
20.800 0.233 D#4 7
22.133 0.167 D#4 7
22.400 0.233 E3 7
23.733 0.167 E3 7
24.000 0.233 D#3 7
25.333 0.167 D#3 7
25.600 0.233 E3 7
26.933 0.167 E3 7
27.200 0.233 F3 7
28.533 0.167 F3 7
28.800 0.233 E3 7
30.133 0.167 E3 7
30.400 0.233 D#3 7
31.733 0.167 D#3 7
32.000 0.233 E3 7
33.333 0.167 E3 7
33.600 0.233 F3 7
34.933 0.167 F3 7
35.200 END_CYCLE
Square2(240)
time dur note vol
0.000 BEGIN_CYCLE
0.000 0.367 G4 7
0.400 0.117 G4 7
0.533 0.117 G4 7
0.667 0.117 G4 7
0.800 0.367 G#4 7
1.200 0.117 G#4 7
1.333 0.117 G#4 7
1.467 0.117 G#4 7
1.600 0.367 G4 7
2.000 0.117 G4 7
2.133 0.117 G4 7
2.267 0.117 G4 7
2.400 0.367 G#4 7
2.800 0.117 G#4 7
2.933 0.117 G#4 7
3.067 0.117 G#4 7
3.200 0.367 G4 7
3.600 0.367 G#4 7
4.000 0.367 G4 7
4.400 0.367 G#4 7
4.800 0.367 G4 7
5.200 0.367 G#4 7
5.600 0.367 G4 7
6.000 0.367 G#4 7
6.400 0.117 C4 4
6.533 0.117 B3 4
6.667 0.117 A#3 4
6.800 0.117 A3 4
6.933 0.117 A#3 4
7.067 0.117 B3 4
7.200 0.117 C4 5
7.333 0.117 B3 5
7.467 0.117 A#3 5
7.600 0.117 A3 5
7.733 0.117 A#3 5
7.867 0.117 B3 5
8.000 0.117 C4 6
8.133 0.117 B3 6
8.267 0.117 A#3 6
8.400 0.117 A3 6
8.533 0.117 A#3 6
8.667 0.117 B3 6
8.800 0.133 C4 8
8.933 0.133 B3 8
9.067 0.133 A#3 8
9.200 0.133 A3 8
9.333 0.133 A#3 8
9.467 0.133 B3 8
9.600 0.133 C4 10
9.733 0.133 B3 5
9.867 0.133 A#3 5
10.000 0.133 A3 5
10.133 0.133 A#3 5
10.267 0.133 B3 7
10.400 0.133 C4 7
10.533 0.133 B3 7
10.667 0.133 A#3 5
10.800 0.133 A3 5
10.933 0.133 A#3 5
11.067 0.133 B3 5
11.200 0.133 C4 10
11.333 0.133 B3 5
11.467 0.133 A#3 5
11.600 0.133 A3 5
11.733 0.133 A#3 5
11.867 0.133 B3 7
12.000 0.133 C4 7
12.133 0.133 B3 7
12.267 0.133 A#3 5
12.400 0.133 A3 5
12.533 0.133 A#3 5
12.667 0.133 B3 5
12.800 0.133 C4 10
12.933 0.133 B3 5
13.067 0.133 A#3 5
13.200 0.133 A3 5
13.333 0.133 A#3 5
13.467 0.133 B3 7
13.600 0.133 C4 7
13.733 0.133 B3 7
13.867 0.133 A#3 5
14.000 0.133 A3 5
14.133 0.133 A#3 5
14.267 0.133 B3 5
14.400 0.133 C4 10
14.533 0.133 B3 5
