Castlevania.nsf track=6 framerate=60
Square1(92)
time dur note vol
1.600 0.167 C3 8
1.800 0.167 C#3 8
2.000 0.167 C3 8
2.200 0.167 C#3 8
2.400 0.167 C3 8
2.600 0.167 C#3 8
2.800 0.167 C3 8
3.000 0.167 C#3 8
3.200 0.167 C3 10
3.400 0.167 C#3 10
3.600 0.167 C3 10
3.800 0.167 C#3 10
4.000 0.167 C3 10
4.200 0.167 C#3 10
4.400 0.167 C3 10
4.600 0.167 C#3 10
4.800 0.200 C3 13
5.000 0.200 C#3 13
5.200 0.200 C3 13
5.400 0.200 C#3 13
5.600 0.200 C3 13
5.800 0.200 C#3 13
6.000 0.200 C3 13
6.200 0.200 C#3 13
6.400 0.350 C#4 6
6.800 BEGIN_CYCLE
7.000 1.550 G3 6
9.600 0.517 F#3 4
10.200 0.517 G3 4
10.800 0.517 C#4 4
11.400 0.517 G3 4
12.000 0.317 C4 4
12.400 0.317 B3 4
12.800 0.517 F#3 4
13.400 0.517 G3 4
14.000 0.517 C#4 4
14.600 0.517 G3 4
15.200 0.317 F#3 4
15.600 0.317 G3 4
16.000 0.517 C#4 4
16.600 0.517 D#4 4
17.200 0.517 E4 4
17.800 0.517 D#4 4
18.400 0.317 E4 4
18.800 0.317 G4 4
19.200 0.517 G4 4
19.800 0.517 F#4 4
20.400 0.517 A4 4
21.000 1.117 G#4 4
22.400 0.517 A3 4
23.400 0.317 A3 4
23.800 0.117 A3 4
24.000 0.517 C#4 4
25.000 0.317 C#4 4
25.400 0.117 C#4 4
25.600 0.517 G4 4
26.600 0.317 G4 4
27.000 0.117 G4 4
27.200 0.517 C#5 4
28.200 0.317 C#5 4
28.600 0.117 C#5 4
28.800 0.150 C#5 4
29.200 0.550 G#4 4
29.800 0.183 G#4 7
30.000 0.183 F#4 7
30.200 0.183 E4 7
30.600 0.600 G#4 4
31.400 0.150 G#4 4
31.600 0.350 G#4 4
32.000 0.150 C#5 4
32.400 0.550 G4 4
33.000 0.183 G4 7
33.200 0.183 F#4 7
33.600 0.283 E4 7
33.900 0.183 C#4 7
34.200 1.000 G4 4
35.400 0.150 F#4 4
35.600 0.150 F#4 4
35.800 0.150 C#5 4
36.200 0.550 F#4 4
37.000 0.150 C#4 4
37.200 0.150 C#4 4
37.400 0.350 F#4 4
37.800 0.550 C#4 4
38.400 1.550 C4 4
40.200 0.150 E4 4
40.400 0.150 D#4 4
40.600 0.150 D4 4
40.800 0.150 C#4 4
41.000 0.150 C4 4
41.200 0.150 B3 4
41.400 0.150 A#3 4
41.600 0.350 C#4 6
42.000 END_CYCLE
Square2(75)
time dur note vol
3.200 0.150 C4 5
3.400 0.150 C#4 5
3.600 0.150 C4 5
3.800 0.150 C#4 5
4.000 0.167 C4 6
4.200 0.167 C#4 6
4.400 0.167 C4 6
4.600 0.167 C#4 6
4.800 0.183 C4 8
5.000 0.183 C#4 8
5.200 0.183 C4 8
5.400 0.183 C#4 8
5.600 0.183 C4 8
5.800 0.183 C#4 8
6.000 0.183 C4 8
6.200 0.183 C#4 8
6.400 0.350 E4 6
6.800 BEGIN_CYCLE
7.000 1.550 C#4 6
9.600 0.533 C4 5
10.200 0.533 C#4 5
10.800 0.533 E4 5
11.400 0.533 C#4 5
12.000 0.333 G4 5
12.400 0.333 F#4 5
12.800 0.533 C4 5
13.400 0.533 C#4 5
14.000 0.533 E4 5
14.600 0.533 C#4 5
15.200 0.333 C4 5
15.600 0.333 C#4 5
16.000 0.533 E4 5
16.600 0.533 F#4 5
17.200 0.533 G4 5
17.800 0.533 F#4 5
18.400 0.333 G4 5
18.800 0.333 B4 5
19.200 0.533 A#4 5
19.800 0.533 A4 5
20.400 0.533 C5 5
21.000 1.133 C#5 5
22.400 0.533 C#4 5
23.400 0.333 C#4 5
23.800 0.133 C#4 5
24.000 0.533 E4 5
25.000 0.333 E4 5
25.400 0.133 E4 5
25.600 0.533 C#5 5
26.600 0.333 C#5 5
27.000 0.133 C#5 5
27.200 0.533 E5 5
28.200 0.333 E5 5
28.600 0.133 E5 5
28.800 0.167 E5 5
29.200 1.967 C#5 5
31.400 0.167 C#5 5
31.600 0.367 D#5 5
32.000 0.167 E5 5
32.400 2.767 C#5 5
