Castlevania.nsf track=5 framerate=60
Square1(60)
time dur note vol
3.733 1.600 G4 5
5.367 0.017 G#4 4
5.383 0.017 A4 15
5.400 0.017 A#4 15
5.417 0.033 B4 15
5.450 0.017 C#5 15
5.467 0.017 D5 15
5.483 0.017 D#5 15
5.500 0.033 E5 15
5.533 0.017 F5 15
5.550 0.017 F#5 15
5.567 0.017 G#5 15
5.583 0.017 A5 15
5.600 1.850 G5 15
7.467 BEGIN_CYCLE
7.467 0.150 C5 5
7.700 0.150 G4 5
7.933 0.150 C5 5
8.167 0.083 G4 5
8.283 0.267 C5 5
8.633 0.150 G4 5
8.867 0.150 B4 5
9.100 0.150 G4 5
9.450 0.117 C3 8
9.567 0.117 D3 8
9.683 0.117 D#3 8
9.800 0.200 D3 8
10.033 0.117 C3 8
10.150 0.317 D#3 8
10.500 0.200 C3 8
10.733 0.200 D3 8
10.967 0.200 C3 8
11.200 0.150 C5 5
11.433 0.150 G4 5
11.667 0.150 C5 5
11.900 0.083 G4 5
12.017 0.267 C5 5
12.367 0.150 G4 5
12.600 0.150 B4 5
12.833 0.150 G4 5
13.183 0.117 C3 8
13.300 0.117 D3 8
13.417 0.117 D#3 8
13.533 0.200 D3 8
13.767 0.117 C3 8
13.883 0.317 D#3 8
14.233 0.200 C3 8
14.467 0.200 D3 8
14.700 0.200 C3 8
14.933 0.300 D#4 5
15.283 0.083 G#4 5
15.633 0.417 C5 5
16.100 0.183 D#4 5
16.333 0.183 G#4 5
16.567 0.183 C5 5
16.800 0.300 F4 5
17.150 0.083 A#4 5
17.500 0.417 D5 5
17.967 0.183 F4 5
18.200 0.183 A#4 5
18.433 0.183 D5 5
18.667 END_CYCLE
Square2(77)
time dur note vol
0.000 0.133 C4 5
0.233 0.133 C4 5
0.467 0.133 C4 5
0.700 0.133 C4 5
0.933 0.133 C4 5
1.167 0.083 G3 5
1.283 0.083 G3 5
1.517 0.133 G#3 5
1.750 0.083 B3 5
1.867 0.083 C4 5
1.983 0.083 C4 5
2.100 0.133 C4 5
2.333 0.133 C4 5
2.567 0.133 C4 5
2.800 0.133 C4 5
3.033 0.083 G3 5
3.150 0.083 G3 5
3.383 0.133 G#3 5
3.617 0.083 B3 5
3.733 1.600 C5 5
5.367 0.017 C#5 4
5.383 0.033 D5 15
5.417 0.017 D#5 15
5.433 0.017 E5 15
5.450 0.017 F5 15
5.467 0.033 F#5 15
5.500 0.017 G5 15
5.517 0.017 G#5 15
5.533 0.017 A#5 15
5.550 0.033 B5 15
5.583 1.883 C6 15
7.467 BEGIN_CYCLE
7.467 0.150 G5 6
7.700 0.150 C5 6
7.933 0.150 F5 6
8.167 0.100 C5 6
8.283 0.267 D#5 6
8.633 0.150 C5 6
8.867 0.150 D5 6
9.100 0.150 C5 6
9.450 0.100 C4 6
9.567 0.100 D4 6
9.683 0.100 D#4 6
9.800 0.150 D4 6
10.033 0.100 C4 6
10.150 0.267 D#4 6
10.500 0.150 C4 6
10.733 0.150 D4 6
10.967 0.150 C4 6
11.200 0.150 G5 6
11.433 0.150 C5 6
11.667 0.150 F5 6
11.900 0.100 C5 6
12.017 0.267 D#5 6
12.367 0.150 C5 6
12.600 0.150 D5 6
12.833 0.150 C5 6
13.183 0.100 C4 6
13.300 0.100 D4 6
13.417 0.100 D#4 6
13.533 0.150 D4 6
13.767 0.100 C4 6
13.883 0.267 D#4 6
14.233 0.150 C4 6
14.467 0.150 D4 6
14.700 0.150 C4 6
14.933 0.283 G#4 6
15.283 0.100 C5 6
15.633 0.400 D#5 6
16.100 0.167 G#4 6
16.333 0.167 C5 6
16.567 0.167 D#5 6
16.800 0.283 A#4 6
17.150 0.100 D5 6
17.500 0.400 F5 6
17.967 0.167 A#4 6
18.200 0.167 D5 6
18.433 0.167 F5 6
18.667 END_CYCLE
Triangle(86)
time dur note vol
0.000 0.083 C4 15
0.233 0.083 C4 15
0.467 0.083 C4 15
0.700 0.083 C4 15
0.933 0.083 C4 15
1.167 0.083 G3 15
1.283 0.083 G3 15
1.517 0.083 G#3 15
1.750 0.083 B3 15
1.867 0.083 C4 15
1.983 0.083 C4 15
2.100 0.083 C4 15
2.333 0.083 C4 15
2.567 0.083 C4 15
2.800 0.083 C4 15
3.033 0.083 G3 15
3.150 0.083 G3 15
3.383 0.083 G#3 15
3.617 0.083 B3 15
3.733 0.083 C4 15
3.967 0.083 C4 15
4.200 0.083 C4 15
4.433 0.083 C4 15
4.667 0.083 C4 15
4.900 0.083 G3 15
5.017 0.083 G3 15
5.250 0.083 G#3 15
5.483 0.083 B3 15
5.600 0.083 C4 15
5.717 0.083 C4 15
5.833 0.083 C4 15
6.067 0.083 C4 15
6.300 0.083 C4 15
6.533 0.083 C4 15
6.767 0.083 G3 15
6.883 0.083 G3 15
7.117 0.083 G#3 15
7.350 0.083 B3 15
7.467 BEGIN_CYCLE
7.467 0.100 C4 15
7.700 0.100 C4 15
7.933 0.100 C4 15
8.167 0.100 C4 15
8.400 0.100 C4 15
8.633 0.100 C4 15
8.867 0.100 D#4 15
9.100 0.083 F4 15
9.333 0.100 C4 15
9.567 0.100 C4 15
9.800 0.100 C4 15
10.033 0.100 C4 15
10.267 0.100 C4 15
10.500 0.100 C4 15
10.733 0.100 D#4 15
10.967 0.100 F4 15
11.200 0.100 C4 15
11.433 0.100 C4 15
11.667 0.083 C4 15
11.900 0.100 C4 15
12.133 0.100 C4 15
12.367 0.100 C4 15
12.600 0.100 D#4 15
12.833 0.100 F4 15
13.067 0.100 C4 15
13.300 0.100 C4 15
13.533 0.100 C4 15
13.767 0.100 C4 15
