supermario.nsf track=11 framerate=60

Square1(447)
time dur note vol
0.000 0.017 G4 5
0.017 0.117 G4 3
0.133 0.017 F#4 5
0.150 0.117 F#4 3
0.267 0.017 G4 5
0.283 0.117 G4 3
0.400 0.017 E4 5
0.417 0.650 E4 3
1.200 0.017 F4 5
1.217 0.383 F4 3
1.600 0.017 F#4 15
1.617 0.383 F#4 3
2.000 0.017 G4 15
2.017 0.650 G4 3
2.800 0.017 C5 5
2.817 0.383 C5 3
3.200 0.017 E5 15
3.217 0.283 E5 3
3.500 0.017 E5 5
3.517 0.083 E5 3
3.600 0.017 D5 5
3.617 0.383 D5 3
4.000 0.017 E5 15
4.017 0.383 E5 3
4.400 0.017 F5 15
4.417 0.383 F5 3
4.800 0.017 B4 15
4.817 0.383 B4 3
5.200 0.017 D5 15
5.217 0.650 D5 3
6.000 0.017 C5 5
6.017 0.383 C5 3
6.400 0.017 G4 15
6.417 0.117 G4 3
6.533 0.017 F#4 5
6.550 0.117 F#4 3
6.667 0.017 G4 5
6.683 0.117 G4 3
6.800 0.017 E4 5
6.817 0.650 E4 3
7.600 0.017 F4 5
7.617 0.383 F4 3
8.000 0.017 F#4 15
8.017 0.383 F#4 3
8.400 0.017 G4 15
8.417 0.650 G4 3
9.200 0.017 C5 5
9.217 0.383 C5 3
9.600 0.017 E5 15
9.617 0.283 E5 3
9.900 0.017 E5 5
9.917 0.083 E5 3
10.000 0.017 D5 5
10.017 0.383 D5 3
10.400 0.017 E5 15
10.417 0.383 E5 3
10.800 0.017 F5 15
10.817 0.383 F5 3
11.200 0.017 B4 15
11.217 0.383 B4 3
11.600 0.017 D5 15
11.617 0.650 D5 3
12.400 0.017 C5 5
12.417 0.383 C5 3
12.800 0.017 G4 15
12.817 0.117 G4 3
12.933 0.017 F#4 5
12.950 0.117 F#4 3
13.067 0.017 G4 5
13.083 0.117 G4 3
13.200 0.017 E4 5
13.217 0.650 E4 3
14.000 0.017 F4 5
14.017 0.383 F4 3
14.400 0.017 F#4 15
14.417 0.383 F#4 3
14.800 0.017 G4 15
14.817 0.650 G4 3
15.600 0.017 C5 5
15.617 0.383 C5 3
16.000 0.017 E5 15
16.017 0.283 E5 3
16.300 0.017 E5 5
16.317 0.083 E5 3
16.400 0.017 D5 5
16.417 0.383 D5 3
16.800 0.017 E5 15
16.817 0.383 E5 3
17.200 0.017 F5 15
17.217 0.383 F5 3
17.600 0.017 B4 15
17.617 0.383 B4 3
18.000 0.017 D5 15
18.017 0.650 D5 3
18.800 0.017 C5 5
18.817 BEGIN_CYCLE
18.817 0.383 C5 3
19.200 0.017 G4 15
19.217 0.117 G4 3
19.333 0.017 F#4 5
19.350 0.117 F#4 3
19.467 0.017 G4 5
19.483 0.117 G4 3
19.600 0.017 E4 5
19.617 0.650 E4 3
20.400 0.017 F4 5
20.417 0.383 F4 3
20.800 0.017 F#4 15
20.817 0.383 F#4 3
21.200 0.017 G4 15
21.217 0.650 G4 3
22.000 0.017 C5 5
22.017 0.383 C5 3
22.400 0.017 E5 15
22.417 0.283 E5 3
22.700 0.017 E5 5
22.717 0.083 E5 3
22.800 0.017 D5 5
22.817 0.383 D5 3
23.200 0.017 E5 15
23.217 0.383 E5 3
23.600 0.017 F5 15
23.617 0.383 F5 3
24.000 0.017 B4 15
24.017 0.383 B4 3
24.400 0.017 D5 15
24.417 0.650 D5 3
25.200 0.017 C5 5
25.217 0.383 C5 3
25.600 0.017 G4 15
25.617 0.117 G4 3
25.733 0.017 F#4 5
25.750 0.117 F#4 3
25.867 0.017 G4 5
25.883 0.117 G4 3
26.000 0.017 E4 5
26.017 0.650 E4 3
26.800 0.017 F4 5
26.817 0.383 F4 3
27.200 0.017 F#4 15
27.217 0.383 F#4 3
27.600 0.017 G4 15
27.617 0.650 G4 3
28.400 0.017 C5 5
28.417 0.383 C5 3
28.800 0.017 E5 15
28.817 0.283 E5 3
29.100 0.017 E5 5
29.117 0.083 E5 3
29.200 0.017 D5 5
29.217 0.383 D5 3
29.600 0.017 E5 15
29.617 0.383 E5 3
30.000 0.017 F5 15
30.017 0.383 F5 3
30.400 0.017 B4 15
30.417 0.383 B4 3
30.800 0.017 D5 15
30.817 0.650 D5 3
31.600 0.017 C5 5
31.617 0.383 C5 3
32.000 0.017 G4 15
32.017 0.117 G4 3
32.133 0.017 F#4 5
32.150 0.117 F#4 3
32.267 0.017 G4 5
32.283 0.117 G4 3
32.400 0.017 E4 5
32.417 0.650 E4 3
33.200 0.017 F4 5
33.217 0.383 F4 3
33.600 0.017 F#4 15
33.617 0.383 F#4 3
34.000 0.017 G4 15
34.017 0.650 G4 3
34.800 0.017 C5 5
34.817 0.383 C5 3
35.200 0.017 E5 15
35.217 0.283 E5 3
35.500 0.017 E5 5
35.517 0.083 E5 3
35.600 0.017 D5 5
35.617 0.383 D5 3
36.000 0.017 E5 15
36.017 0.383 E5 3
36.400 0.017 F5 15
36.417 0.383 F5 3
36.800 0.017 B4 15
36.817 0.383 B4 3
37.200 0.017 D5 15
37.217 0.650 D5 3
38.000 0.017 C5 5
38.017 0.383 C5 3
38.400 0.017 G4 15
38.417 0.117 G4 3
38.533 0.017 F#4 5
38.550 0.117 F#4 3
38.667 0.017 G4 5
38.683 0.117 G4 3
38.800 0.017 E4 5
38.817 0.650 E4 3
39.600 0.017 F4 5
39.617 0.383 F4 3
40.000 0.017 F#4 15
40.017 0.383 F#4 3
40.400 0.017 G4 15
40.417 0.650 G4 3
41.200 0.017 C5 5
41.217 0.383 C5 3
41.600 0.017 E5 15
41.617 0.283 E5 3
41.900 0.017 E5 5
41.917 0.083 E5 3
42.000 0.017 D5 5
42.017 0.383 D5 3
42.400 0.017 E5 15
42.417 0.383 E5 3
42.800 0.017 F5 15
42.817 0.383 F5 3
43.200 0.017 B4 15
43.217 0.383 B4 3
43.600 0.017 D5 15
43.617 0.650 D5 3
44.400 0.017 C5 5
44.417 0.383 C5 3
44.800 0.017 G4 15
44.817 0.117 G4 3
44.933 0.017 F#4 5
44.950 0.117 F#4 3
45.067 0.017 G4 5
45.083 0.117 G4 3
45.200 0.017 E4 5
45.217 0.650 E4 3
46.000 0.017 F4 5
46.017 0.383 F4 3
46.400 0.017 F#4 15
46.417 0.383 F#4 3
46.800 0.017 G4 15
46.817 0.650 G4 3
47.600 0.017 C5 5
47.617 0.383 C5 3
48.000 0.017 E5 15
48.017 0.283 E5 3
48.300 0.017 E5 5
48.317 0.083 E5 3
48.400 0.017 D5 5
48.417 0.383 D5 3
48.800 0.017 E5 15
48.817 0.383 E5 3
49.200 0.017 F5 15
49.217 0.383 F5 3
49.600 0.017 B4 15
49.617 0.383 B4 3
50.000 0.017 D5 15
50.017 0.650 D5 3
50.800 0.017 C5 5
50.817 0.383 C5 3
51.200 0.017 G4 15
51.217 0.117 G4 3
51.333 0.017 F#4 5
51.350 0.117 F#4 3
51.467 0.017 G4 5
51.483 0.117 G4 3
51.600 0.017 E4 5
51.617 0.650 E4 3
52.400 0.017 F4 5
52.417 0.383 F4 3
52.800 0.017 F#4 15
52.817 0.383 F#4 3
53.200 0.017 G4 15
53.217 0.650 G4 3
54.000 0.017 C5 5
54.017 0.383 C5 3
54.400 0.017 E5 15
54.417 0.283 E5 3
54.700 0.017 E5 5
54.717 0.083 E5 3
54.800 0.017 D5 5
54.817 0.383 D5 3
55.200 0.017 E5 15
55.217 0.383 E5 3
55.600 0.017 F5 15
55.617 0.383 F5 3
56.000 0.017 B4 15
56.017 0.383 B4 3
56.400 0.017 D5 15
56.417 0.650 D5 3
57.200 0.017 C5 5
57.217 0.383 C5 3
57.600 0.017 G4 15
57.617 0.117 G4 3
57.733 0.017 F#4 5
57.750 0.117 F#4 3
57.867 0.017 G4 5
57.883 0.117 G4 3
58.000 0.017 E4 5
58.017 0.650 E4 3
58.800 0.017 F4 5
58.817 0.383 F4 3
59.200 0.017 F#4 15
59.217 0.383 F#4 3
59.600 0.017 G4 15
59.617 0.650 G4 3
60.400 0.017 C5 5
60.417 0.383 C5 3
60.800 0.017 E5 15
60.817 0.283 E5 3
61.100 0.017 E5 5
61.117 0.083 E5 3
61.200 0.017 D5 5
61.217 0.383 D5 3
61.600 0.017 E5 15
61.617 0.383 E5 3
62.000 0.017 F5 15
62.017 0.383 F5 3
62.400 0.017 B4 15
62.417 0.383 B4 3
