supermario.nsf track=2 framerate=60

Square1(455)
time dur note vol
0.000 0.017 D4 5
0.017 0.250 D4 3
0.267 0.017 C#4 5
0.283 0.250 C#4 3
0.533 0.017 C4 5
0.550 0.250 C4 3
0.800 0.017 B3 5
0.817 0.250 B3 3
1.067 0.017 C4 5
1.083 0.250 C4 3
1.333 0.017 C#4 5
1.350 0.250 C#4 3
1.600 0.017 D4 5
1.617 0.117 D4 3
1.733 0.017 D4 5
1.750 0.117 D4 3
1.867 0.017 D4 5
1.883 0.117 D4 3
2.133 0.017 E4 5
2.150 0.117 E4 3
2.400 0.017 F4 5
2.417 0.650 F4 3
3.200 0.017 G4 5
3.217 0.650 G4 3
4.000 0.017 F#4 5
4.017 0.650 F#4 3
4.800 0.017 G4 5
4.817 0.650 G4 3
6.400 0.017 G4 5
6.417 0.650 G4 3
7.200 0.017 F#4 5
7.217 0.517 F#4 3
7.733 0.017 A4 5
7.750 0.250 A4 3
8.000 0.017 G4 5
8.017 0.650 G4 3
9.600 0.017 F4 5
9.617 0.650 F4 3
10.400 0.017 E4 5
10.417 0.650 E4 3
11.200 0.017 F4 5
11.217 0.650 F4 3
12.800 0.017 F4 5
12.817 0.650 F4 3
13.600 0.017 B3 5
13.617 0.517 B3 3
14.133 0.017 A4 5
14.150 0.250 A4 3
14.400 0.017 G4 5
14.417 0.650 G4 3
16.000 0.017 E5 5
16.017 0.650 E5 3
16.800 0.017 D5 5
16.817 0.650 D5 3
17.600 0.017 C#5 5
17.617 0.650 C#5 3
19.200 0.017 D5 5
19.217 0.650 D5 3
20.000 0.017 C#5 5
20.017 0.650 C#5 3
20.800 0.017 C5 5
20.817 0.650 C5 3
22.400 0.017 C4 5
22.417 0.650 C4 3
23.200 0.017 F4 5
23.217 0.250 F4 3
23.467 0.017 G4 5
23.483 0.250 G4 3
23.733 0.017 B4 5
23.750 0.250 B4 3
24.000 0.017 B4 5
24.017 0.117 B4 3
24.133 0.017 B4 5
24.150 0.117 B4 3
24.267 0.017 B4 5
24.283 0.383 B4 3
24.667 0.017 F4 15
24.683 0.117 F4 3
24.800 0.017 E4 5
24.817 0.650 E4 3
25.600 0.017 D4 5
25.617 0.250 D4 3
25.867 0.017 C#4 5
25.883 0.250 C#4 3
26.133 0.017 C4 5
26.150 0.250 C4 3
26.400 0.017 B3 5
26.417 0.250 B3 3
26.667 0.017 C4 5
26.683 0.250 C4 3
26.933 0.017 C#4 5
26.950 0.250 C#4 3
27.200 0.017 D4 5
