ducktales2.nsf track=10 framerate=60

Square1(634)
time dur note vol
0.000 0.200 C3 9
0.200 0.200 C4 9
0.400 0.200 D#3 9
0.600 0.200 D#4 9
0.800 0.200 C3 9
1.000 0.200 C4 9
1.200 0.200 F#3 9
1.400 0.200 F#4 9
1.600 0.200 C3 9
1.800 0.200 C4 9
2.000 0.200 G3 9
2.200 0.200 G4 9
2.400 0.200 F#3 9
2.600 0.200 F#4 9
2.800 0.200 D#3 9
3.000 0.200 D#4 9
3.200 0.200 C3 9
3.400 0.200 C4 9
3.600 0.200 D#3 9
3.800 0.200 D#4 9
4.000 0.200 C3 9
4.200 0.200 C4 9
4.400 0.200 F#3 9
4.600 0.200 F#4 9
4.800 0.200 C3 9
5.000 0.200 C4 9
5.200 0.200 G3 9
5.400 0.200 G4 9
5.600 0.200 F#3 9
5.800 0.200 F#4 9
6.000 0.200 D#3 9
6.200 0.200 D#4 9
6.400 1.000 D#4 11
7.400 0.200 D4 11
7.600 0.200 C#4 11
7.800 1.800 C4 11
9.600 1.000 G4 11
10.600 0.200 F#4 11
10.800 0.200 F4 11
11.000 2.800 D#4 11
13.800 0.200 D4 11
14.000 0.200 C#4 11
14.200 1.800 C4 11
16.000 1.000 G4 11
17.000 0.200 F#4 11
17.200 0.200 F4 11
17.400 1.800 D#4 11
19.200 0.200 D#5 15
19.400 0.200 C5 9
19.600 0.200 F#5 9
19.800 0.200 F5 9
20.000 0.200 D#5 9
20.200 0.200 C5 9
20.400 0.200 D#5 9
20.600 0.200 C5 9
20.800 0.200 F#5 9
21.000 0.200 F5 9
21.200 0.200 D#5 9
21.400 0.200 C5 9
21.600 0.200 D#5 9
21.800 0.200 C5 9
22.000 0.200 D#5 9
22.200 0.200 C5 9
22.400 0.200 D5 9
22.600 0.200 D#5 9
22.800 0.200 D5 9
23.000 0.200 C5 9
23.200 0.200 D5 9
23.400 0.200 C5 9
23.600 0.200 F#5 9
23.800 0.200 F5 9
24.000 0.200 D#5 9
24.200 0.200 C5 9
24.400 0.200 D5 9
24.600 0.200 C5 9
24.800 0.200 F#5 9
25.000 0.200 F5 9
25.200 0.200 D#5 9
25.400 0.200 C5 9
25.600 0.200 D#5 9
25.800 0.200 C5 9
26.000 0.200 F#5 9
26.200 0.200 F5 9
26.400 0.200 D#5 9
26.600 0.200 C5 9
26.800 0.200 D#5 9
27.000 0.200 C5 9
27.200 0.200 F#5 9
27.400 0.200 F5 9
27.600 0.200 D#5 9
27.800 0.200 C5 9
28.000 0.200 D#5 9
28.200 0.200 C5 9
28.400 0.200 D#5 9
28.600 0.200 C5 9
28.800 0.200 D5 9
29.000 0.200 D#5 9
29.200 0.200 D5 9
29.400 0.200 C5 9
29.600 0.200 D5 9
29.800 0.200 C5 9
30.000 0.200 F#5 9
30.200 0.200 F5 9
30.400 0.200 D#5 9
30.600 0.200 C5 9
30.800 0.200 D5 9
31.000 0.200 C5 9
31.200 0.200 F#5 9
31.400 0.200 F5 9
31.600 0.200 D#5 9
31.800 0.200 C5 9
32.000 0.100 C5 15
32.100 0.100 G5 8
32.200 0.100 C6 8
32.300 0.100 A#5 8
32.400 0.100 D#5 8
32.500 0.100 F#5 8
32.600 0.100 G5 8
32.700 0.100 A#5 8
32.800 0.100 C5 8
32.900 0.100 G5 8
33.000 0.100 C6 8
33.100 0.100 A#5 8
33.200 0.100 D#5 8
33.300 0.100 F#5 8
33.400 0.100 G5 8
33.500 0.100 A#5 8
33.600 0.100 C5 15
33.700 0.100 G5 7
33.800 0.100 C6 7
33.900 0.100 A#5 7
34.000 0.100 D#5 7
34.100 0.100 F#5 7
34.200 0.100 G5 7
34.300 0.100 A#5 7
34.400 0.100 C5 7
34.500 0.100 G5 7
34.600 0.100 C6 7
34.700 0.100 A#5 7
34.800 0.100 D#5 7
34.900 0.100 F#5 7
35.000 0.100 G5 7
35.100 0.100 A#5 7
35.200 0.100 C5 15
35.300 0.100 G5 6
35.400 0.100 C6 6
35.500 0.100 A#5 6
35.600 0.100 D#5 6
35.700 0.100 F#5 6
35.800 0.100 G5 6
35.900 0.100 A#5 6
36.000 0.100 C5 6
36.100 0.100 G5 6
36.200 0.100 C6 6
36.300 0.100 A#5 6
36.400 0.100 D#5 6
36.500 0.100 F#5 6
36.600 0.100 G5 6
36.700 0.100 A#5 6
36.800 0.100 C5 15
36.900 0.100 G5 5
37.000 0.100 C6 5
37.100 0.100 A#5 5
37.200 0.100 D#5 5
37.300 0.100 F#5 5
37.400 0.100 G5 5
37.500 0.100 A#5 5
37.600 0.100 C5 5
37.700 0.100 G5 5
37.800 0.100 C6 5
37.900 0.100 A#5 5
38.000 0.100 D#5 5
38.100 0.100 F#5 5
38.200 0.100 G5 5
38.300 0.100 A#5 5
38.400 0.200 C3 9
38.600 0.200 C4 9
38.800 0.200 D#3 9
39.000 0.200 D#4 9
39.200 0.200 C3 9
39.400 0.200 C4 9
39.600 0.200 F#3 9
39.800 0.200 F#4 9
40.000 0.200 C3 9
40.200 0.200 C4 9
40.400 0.200 G3 9
40.600 0.200 G4 9
40.800 0.200 F#3 9
41.000 0.200 F#4 9
41.200 0.200 D#3 9
41.400 0.200 D#4 9
41.600 0.200 C3 9
41.800 0.200 C4 9
42.000 0.200 D#3 9
42.200 0.200 D#4 9
42.400 0.200 C3 9
42.600 0.200 C4 9
42.800 0.200 F#3 9
43.000 0.200 F#4 9
43.200 0.200 C3 9
43.400 0.200 C4 9
43.600 0.200 G3 9
43.800 0.200 G4 9
44.000 0.200 F#3 9
44.200 0.200 F#4 9
44.400 0.200 D#3 9
44.600 0.200 D#4 9
44.800 1.000 D#4 11
45.800 0.200 D4 11
46.000 0.200 C#4 11
46.200 1.800 C4 11
48.000 1.000 G4 11
49.000 0.200 F#4 11
49.200 0.200 F4 11
49.400 2.800 D#4 11
52.200 0.200 D4 11
52.400 0.200 C#4 11
52.600 1.800 C4 11
54.400 1.000 G4 11
55.400 0.200 F#4 11
55.600 0.200 F4 11
55.800 1.800 D#4 11
57.600 0.200 D#5 15
57.800 0.200 C5 9
58.000 0.200 F#5 9
58.200 0.200 F5 9
58.400 0.200 D#5 9
58.600 0.200 C5 9
58.800 0.200 D#5 9
59.000 0.200 C5 9
59.200 0.200 F#5 9
59.400 0.200 F5 9
59.600 0.200 D#5 9
59.800 0.200 C5 9
60.000 0.200 D#5 9
60.200 0.200 C5 9
60.400 0.200 D#5 9
60.600 0.200 C5 9
60.800 0.200 D5 9
61.000 0.200 D#5 9
61.200 0.200 D5 9
61.400 0.200 C5 9
61.600 0.200 D5 9
61.800 0.200 C5 9
62.000 0.200 F#5 9
62.200 0.200 F5 9
62.400 0.200 D#5 9
62.600 0.200 C5 9
62.800 0.200 D5 9
63.000 0.200 C5 9
63.200 0.200 F#5 9
63.400 0.200 F5 9
63.600 0.200 D#5 9
63.800 0.200 C5 9
64.000 0.200 D#5 9
64.200 0.200 C5 9
64.400 0.200 F#5 9
64.600 0.200 F5 9
64.800 0.200 D#5 9
65.000 0.200 C5 9
65.200 0.200 D#5 9
65.400 0.200 C5 9
65.600 0.200 F#5 9
65.800 0.200 F5 9
66.000 0.200 D#5 9
66.200 0.200 C5 9
66.400 0.200 D#5 9
66.600 0.200 C5 9
66.800 0.200 D#5 9
67.000 0.200 C5 9
67.200 0.200 D5 9
67.400 0.200 D#5 9
67.600 0.200 D5 9
67.800 0.200 C5 9
68.000 0.200 D5 9
68.200 0.200 C5 9
68.400 0.200 F#5 9
68.600 0.200 F5 9
68.800 0.200 D#5 9
69.000 0.200 C5 9
69.200 0.200 D5 9
69.400 0.200 C5 9
69.600 0.200 F#5 9
69.800 0.200 F5 9
70.000 BEGIN_CYCLE
70.000 0.200 D#5 9
70.200 0.200 C5 9
70.400 0.100 C5 15
70.500 0.100 G5 8
70.600 0.100 C6 8
70.700 0.100 A#5 8
70.800 0.100 D#5 8
70.900 0.100 F#5 8
71.000 0.100 G5 8
71.100 0.100 A#5 8
71.200 0.100 C5 8
71.300 0.100 G5 8
71.400 0.100 C6 8
71.500 0.100 A#5 8
71.600 0.100 D#5 8
71.700 0.100 F#5 8
71.800 0.100 G5 8
71.900 0.100 A#5 8
72.000 0.100 C5 15
72.100 0.100 G5 7
72.200 0.100 C6 7
72.300 0.100 A#5 7
72.400 0.100 D#5 7
72.500 0.100 F#5 7
72.600 0.100 G5 7
72.700 0.100 A#5 7
72.800 0.100 C5 7
72.900 0.100 G5 7
73.000 0.100 C6 7
73.100 0.100 A#5 7
73.200 0.100 D#5 7
73.300 0.100 F#5 7
73.400 0.100 G5 7
73.500 0.100 A#5 7
73.600 0.100 C5 15
73.700 0.100 G5 6
73.800 0.100 C6 6
73.900 0.100 A#5 6
74.000 0.100 D#5 6
74.100 0.100 F#5 6
74.200 0.100 G5 6
74.300 0.100 A#5 6
74.400 0.100 C5 6
74.500 0.100 G5 6
74.600 0.100 C6 6
74.700 0.100 A#5 6
74.800 0.100 D#5 6
74.900 0.100 F#5 6
75.000 0.100 G5 6
75.100 0.100 A#5 6
75.200 0.100 C5 15
75.300 0.100 G5 5
75.400 0.100 C6 5
75.500 0.100 A#5 5
75.600 0.100 D#5 5
75.700 0.100 F#5 5
75.800 0.100 G5 5
75.900 0.100 A#5 5
76.000 0.100 C5 5
76.100 0.100 G5 5
76.200 0.100 C6 5
76.300 0.100 A#5 5
76.400 0.100 D#5 5
76.500 0.100 F#5 5
76.600 0.100 G5 5
76.700 0.100 A#5 5
76.800 0.200 C3 9
77.000 0.200 C4 9
77.200 0.200 D#3 9
77.400 0.200 D#4 9
77.600 0.200 C3 9
