ducktales2.nsf track=9 framerate=60

Square1(638)
time dur note vol
0.100 0.100 A3 8
0.200 0.100 C4 8
0.300 0.100 A3 8
0.400 0.100 D#4 8
0.600 0.300 D#4 8
0.900 0.100 A3 8
1.000 0.100 C4 8
1.100 0.100 A3 8
1.200 0.100 D#4 8
1.400 0.300 D#4 8
1.700 0.100 A3 8
1.800 0.100 C4 8
1.900 0.100 A3 8
2.000 0.100 D#4 8
2.200 0.300 D#4 8
2.500 0.100 A3 8
2.600 0.100 C4 8
2.700 0.100 A3 8
2.800 0.100 D#4 8
3.000 0.200 F#4 8
3.300 0.100 A3 8
3.400 0.100 C4 8
3.500 0.100 A3 8
3.600 0.100 D#4 8
3.800 0.300 D#4 8
4.100 0.100 A3 8
4.200 0.100 C4 8
4.300 0.100 A3 8
4.400 0.100 D#4 8
4.600 0.300 D#4 8
4.900 0.100 A3 8
5.000 0.100 C4 8
5.100 0.100 A3 8
5.200 0.100 D#4 8
5.400 0.300 D#4 8
5.700 0.100 A3 8
5.800 0.100 C4 8
5.900 0.100 A3 8
6.000 0.100 D#4 8
6.200 0.200 F#4 8
6.500 0.100 C4 8
6.600 0.100 D#4 8
6.700 0.100 C4 8
6.800 0.100 F#4 8
7.000 0.300 F#4 8
7.300 0.100 C4 8
7.400 0.100 D#4 8
7.500 0.100 C4 8
7.600 0.100 F#4 8
7.800 0.300 A4 8
8.100 0.100 C4 8
8.200 0.100 D#4 8
8.300 0.100 C4 8
8.400 0.100 F#4 8
8.600 0.400 A4 8
9.000 0.200 C4 8
9.200 0.200 A4 8
9.400 0.200 C4 8
9.700 0.100 C4 8
9.800 0.100 D#4 8
9.900 0.100 C4 8
10.000 0.100 F#4 8
10.200 0.300 F#4 8
10.500 0.100 C4 8
10.600 0.100 D#4 8
10.700 0.100 C4 8
10.800 0.100 F#4 8
11.000 0.300 A4 8
11.300 0.100 C4 8
11.400 0.100 D#4 8
11.500 0.100 C4 8
11.600 0.100 F#4 8
11.800 0.400 A4 8
12.200 0.200 C4 8
12.400 0.200 A4 8
12.600 0.200 C4 8
12.800 0.100 A#4 8
13.000 0.100 A#4 8
13.400 0.200 A#4 8
13.800 0.200 A#4 8
14.000 0.600 B4 8
14.600 0.200 B5 8
14.800 0.600 B4 8
15.400 0.400 B3 8
15.800 0.200 B2 8
16.000 0.100 A#4 8
16.200 0.100 A#4 8
16.600 0.200 A#4 8
17.000 0.200 A#4 8
17.200 0.600 B4 8
17.800 0.200 B5 8
18.000 0.600 B4 8
18.600 0.400 B3 8
19.000 0.200 B2 8
19.300 0.100 A3 8
19.400 0.100 C4 8
19.500 0.100 A3 8
19.600 0.100 D#4 8
19.800 0.300 D#4 8
20.100 0.100 A3 8
20.200 0.100 C4 8
20.300 0.100 A3 8
20.400 0.100 D#4 8
20.600 0.300 D#4 8
20.900 0.100 A3 8
21.000 0.100 C4 8
21.100 0.100 A3 8
21.200 0.100 D#4 8
21.400 0.300 D#4 8
21.700 0.100 A3 8
21.800 0.100 C4 8
21.900 0.100 A3 8
22.000 0.100 D#4 8
22.200 0.200 F#4 8
22.500 0.100 A3 8
22.600 0.100 C4 8
22.700 0.100 A3 8
22.800 0.100 D#4 8
23.000 0.300 D#4 8
23.300 0.100 A3 8
23.400 0.100 C4 8
23.500 0.100 A3 8
23.600 0.100 D#4 8
23.800 0.300 D#4 8
24.100 0.100 A3 8
24.200 0.100 C4 8
24.300 0.100 A3 8
24.400 0.100 D#4 8
24.600 0.300 D#4 8
24.900 0.100 A3 8
25.000 0.100 C4 8
25.100 0.100 A3 8
25.200 0.100 D#4 8
25.400 0.200 F#4 8
25.700 0.100 C4 8
25.800 0.100 D#4 8
25.900 0.100 C4 8
26.000 0.100 F#4 8
26.200 0.300 F#4 8
26.500 0.100 C4 8
26.600 0.100 D#4 8
26.700 0.100 C4 8
