ducktales2.nsf track=3 framerate=60

Square1(284)
time dur note vol
2.500 0.167 B4 11
2.667 0.167 C5 11
2.833 0.167 B4 11
3.000 0.167 A4 11
3.167 0.167 G4 11
3.500 0.167 E4 11
3.833 0.167 A4 11
5.167 0.167 A4 11
5.333 0.167 B4 11
5.500 0.167 C5 11
5.667 0.167 B4 11
5.833 0.167 A4 11
6.167 0.167 G4 11
6.500 0.167 E4 11
7.833 0.167 B4 11
8.000 0.167 C5 11
8.167 0.167 B4 11
8.333 0.167 A4 11
8.500 0.167 G4 11
8.833 0.167 E4 11
9.167 0.167 A4 11
10.500 0.167 A4 11
10.667 0.167 B4 11
10.833 0.167 C5 11
11.000 0.167 B4 11
11.167 0.167 A4 11
11.500 0.167 G4 11
11.833 0.167 E4 11
12.833 0.167 E4 11
13.000 0.167 G4 11
13.167 0.167 E4 11
13.333 0.667 A4 11
14.833 0.167 A4 11
15.000 0.167 B4 11
15.167 0.167 C5 11
15.333 0.167 D5 11
15.500 0.167 C5 11
15.667 0.167 B4 11
15.833 0.167 A4 11
16.000 0.667 B4 11
16.667 0.667 G4 11
18.000 0.333 E4 11
18.333 0.167 G4 11
18.500 0.167 E4 11
18.667 0.250 A4 11
20.667 0.167 C5 11
20.833 0.167 B4 11
21.000 0.167 A4 11
21.167 0.167 G4 11
21.333 0.167 A4 11
24.000 0.667 A#4 11
24.833 0.083 A#4 11
25.000 0.167 C5 11
25.167 0.167 D5 11
25.500 0.167 D5 11
25.833 0.167 D5 11
26.000 0.333 C5 11
26.333 0.333 A#4 11
26.667 0.167 A4 11
27.333 0.167 A4 11
27.500 0.167 A#4 11
27.833 0.167 C5 11
28.167 BEGIN_CYCLE
28.167 0.167 C5 11
28.500 0.167 C5 11
28.667 0.333 A#4 11
29.000 0.333 A4 11
29.333 0.167 G4 11
30.000 0.167 G4 11
30.167 0.167 A4 11
30.500 0.167 A#4 11
30.833 0.167 A#4 11
31.167 0.167 A#4 11
31.333 0.333 A4 11
31.667 0.333 G4 11
32.000 0.167 A4 11
32.667 0.167 A4 11
32.833 0.167 A#4 11
33.167 0.167 C5 11
33.500 0.167 C5 11
33.833 0.167 C5 11
34.000 0.333 A#4 11
34.333 0.250 A4 11
34.667 0.167 A#4 11
35.333 0.167 A#4 11
35.500 0.167 C5 11
35.833 0.167 D5 11
36.167 0.167 D5 11
36.500 0.167 D5 11
36.667 0.333 C5 11
37.000 0.333 A#4 11
37.333 0.167 A4 11
38.000 0.167 A4 11
38.167 0.167 A#4 11
38.500 0.167 C5 11
38.833 0.167 C5 11
39.167 0.167 C5 11
39.333 0.333 A#4 11
39.667 0.333 A4 11
40.000 0.167 G4 11
40.667 0.167 G4 11
40.833 0.167 A4 11
41.167 0.167 A#4 11
41.500 0.167 A#4 11
41.833 0.167 A#4 11
42.000 0.333 A4 11
42.333 0.333 G4 11
42.667 0.167 A4 11
43.333 0.167 A4 11
43.500 0.167 G#4 11
43.667 0.167 A4 11
43.833 1.250 D5 11
47.833 0.167 B4 11
48.000 0.167 C5 11
48.167 0.167 B4 11
48.333 0.167 A4 11
48.500 0.167 G4 11
48.833 0.167 E4 11
49.167 0.167 A4 11
50.500 0.167 A4 11
50.667 0.167 B4 11
50.833 0.167 C5 11
51.000 0.167 B4 11
51.167 0.167 A4 11
51.500 0.167 G4 11
51.833 0.167 E4 11
53.167 0.167 B4 11
53.333 0.167 C5 11
53.500 0.167 B4 11
53.667 0.167 A4 11
53.833 0.167 G4 11
54.167 0.167 E4 11
54.500 0.167 A4 11
55.833 0.167 A4 11
56.000 0.167 B4 11
56.167 0.167 C5 11
56.333 0.167 B4 11
56.500 0.167 A4 11
56.833 0.167 G4 11
57.167 0.167 E4 11
58.167 0.167 E4 11
58.333 0.167 G4 11
58.500 0.167 E4 11
58.667 0.667 A4 11
60.167 0.167 A4 11
60.333 0.167 B4 11
60.500 0.167 C5 11
60.667 0.167 D5 11
60.833 0.167 C5 11
61.000 0.167 B4 11
61.167 0.167 A4 11
61.333 0.667 B4 11
62.000 0.667 G4 11
63.333 0.333 E4 11
63.667 0.167 G4 11
63.833 0.167 E4 11
64.000 0.250 A4 11
66.000 0.167 C5 11
66.167 0.167 B4 11
66.333 0.167 A4 11
66.500 0.167 G4 11
66.667 0.167 A4 11
69.333 0.667 A#4 11
70.167 0.083 A#4 11
70.333 0.167 C5 11
70.500 0.167 D5 11
70.833 0.167 D5 11
71.167 0.167 D5 11
71.333 0.333 C5 11
71.667 0.333 A#4 11
72.000 0.167 A4 11
72.667 0.167 A4 11
72.833 0.167 A#4 11
73.167 0.167 C5 11
73.500 0.167 C5 11
73.833 0.167 C5 11
74.000 0.333 A#4 11
74.333 0.333 A4 11
74.667 0.167 G4 11
75.333 0.167 G4 11
75.500 0.167 A4 11
75.833 0.167 A#4 11
76.167 0.167 A#4 11
76.500 0.167 A#4 11
76.667 0.333 A4 11
77.000 0.333 G4 11
77.333 0.167 A4 11
78.000 0.167 A4 11
78.167 0.167 A#4 11
78.500 0.167 C5 11
78.833 0.167 C5 11
79.167 0.167 C5 11
79.333 0.333 A#4 11
79.667 0.250 A4 11
80.000 0.167 A#4 11
80.667 0.167 A#4 11
80.833 0.167 C5 11
81.167 0.167 D5 11
81.500 0.167 D5 11
81.833 0.167 D5 11
82.000 0.333 C5 11
82.333 0.333 A#4 11
82.667 0.167 A4 11
83.333 0.167 A4 11
83.500 0.167 A#4 11
83.833 0.167 C5 11
84.167 0.167 C5 11
84.500 0.167 C5 11
84.667 0.333 A#4 11
85.000 0.333 A4 11
85.333 0.167 G4 11
86.000 0.167 G4 11
86.167 0.167 A4 11
86.500 0.167 A#4 11
86.833 0.167 A#4 11
87.167 0.167 A#4 11
87.333 0.333 A4 11
87.667 0.333 G4 11
88.000 0.167 A4 11
88.667 0.167 A4 11
88.833 0.167 G#4 11
89.000 0.167 A4 11
89.167 1.250 D5 11
93.167 0.167 B4 11
93.333 0.167 C5 11
93.500 0.167 B4 11
93.667 0.167 A4 11
93.833 0.167 G4 11
94.167 0.167 E4 11
94.500 0.167 A4 11
95.833 0.167 A4 11
96.000 0.167 B4 11
96.167 0.167 C5 11
96.333 0.167 B4 11
96.500 0.167 A4 11
96.833 0.167 G4 11
97.167 0.167 E4 11
98.500 0.167 B4 11
98.667 0.167 C5 11
98.833 0.167 B4 11
99.000 0.167 A4 11
99.167 0.167 G4 11
99.500 0.167 E4 11
99.833 0.167 A4 11
101.167 0.167 A4 11
