Castlevania.nsf track=8 framerate=60
Square1(50)
time dur note vol
0.000 0.417 G5 4
0.467 0.417 G5 4
0.933 BEGIN_CYCLE
0.933 0.417 G5 4
1.400 0.417 G5 4
1.867 0.417 G5 4
2.333 0.417 G5 4
2.800 0.417 G5 4
3.267 0.417 G5 4
3.733 0.417 G5 4
4.200 0.417 G5 4
4.667 0.417 G5 4
5.133 0.417 G5 4
5.600 0.417 G5 4
6.067 0.417 G5 4
6.533 0.417 G5 4
7.000 0.417 G5 4
7.467 0.417 G5 4
7.933 0.417 G5 4
8.400 0.417 G5 4
8.867 0.417 G5 4
9.333 0.417 G5 4
9.800 0.417 G5 4
10.267 0.417 G5 4
10.733 0.417 G5 4
11.200 0.417 G5 4
11.667 0.417 G5 4
12.133 0.417 G5 4
12.600 0.417 G5 4
13.067 0.417 G5 4
13.533 0.417 G5 4
14.000 0.417 G5 4
14.467 0.417 G5 4
14.933 0.417 G5 4
15.400 0.417 G5 4
15.867 0.417 G5 4
16.333 0.417 G5 4
16.800 0.417 G5 4
17.267 0.417 G5 4
17.733 0.417 G5 4
18.200 0.417 G5 4
18.667 0.417 G5 4
19.133 0.417 G5 4
19.600 0.417 G5 4
20.067 0.417 G5 4
20.533 0.417 G5 4
21.000 0.417 G5 4
21.467 0.417 G5 4
21.933 0.417 G5 4
22.400 0.417 G5 4
22.867 0.417 G5 4
23.333 END_CYCLE
Square2(200)
time dur note vol
0.000 0.117 C5 7
0.117 0.117 G5 7
0.233 0.117 D#5 7
0.350 0.117 G5 7
0.467 0.117 C5 7
0.583 0.117 G5 7
0.700 0.117 D#5 7
0.817 0.117 G5 7
0.933 BEGIN_CYCLE
0.933 0.117 D5 7
1.050 0.117 G5 7
1.167 0.117 F5 7
1.283 0.117 G5 7
1.400 0.117 D5 7
1.517 0.117 G5 7
1.633 0.117 F5 7
1.750 0.117 G5 7
1.867 0.117 C5 7
1.983 0.117 G5 7
2.100 0.117 D#5 7
2.217 0.117 G5 7
2.333 0.117 C5 7
2.450 0.117 G5 7
2.567 0.117 D#5 7
2.683 0.117 G5 7
2.800 0.117 C5 7
2.917 0.117 G5 7
3.033 0.117 D#5 7
3.150 0.117 G5 7
3.267 0.117 C5 7
3.383 0.117 G5 7
3.500 0.117 D#5 7
3.617 0.117 G5 7
3.733 0.117 C5 7
3.850 0.117 G#5 7
3.967 0.117 F5 7
4.083 0.117 G#5 7
4.200 0.117 C5 7
4.317 0.117 G#5 7
4.433 0.117 F5 7
4.550 0.117 G#5 7
4.667 0.117 C5 7
4.783 0.117 G5 7
4.900 0.117 D#5 7
5.017 0.117 G5 7
5.133 0.117 C5 7
5.250 0.117 G5 7
5.367 0.117 D#5 7
5.483 0.117 G5 7
5.600 0.117 D5 7
5.717 0.117 G5 7
5.833 0.117 F5 7
5.950 0.117 G5 7
6.067 0.117 D5 7
6.183 0.117 G5 7
6.300 0.117 F5 7
6.417 0.117 G5 7
6.533 0.117 C5 7
6.650 0.117 G5 7
6.767 0.117 F5 7
6.883 0.117 G5 7
7.000 0.117 C5 7
7.117 0.117 G5 7
7.233 0.117 F5 7
7.350 0.117 G5 7
7.467 0.117 C5 7
7.583 0.117 G5 7
7.700 0.117 D#5 7
7.817 0.117 G5 7
7.933 0.117 C5 7
8.050 0.117 G5 7
8.167 0.117 D#5 7
8.283 0.117 G5 7
8.400 0.117 D5 7
8.517 0.117 G5 7
8.633 0.117 F5 7
8.750 0.117 G5 7
8.867 0.117 D5 7
8.983 0.117 G5 7
9.100 0.117 F5 7
9.217 0.117 G5 7
9.333 0.117 C5 7
9.450 0.117 G5 7
9.567 0.117 D#5 7
9.683 0.117 G5 7
9.800 0.117 C5 7
9.917 0.117 G5 7
10.033 0.117 D#5 7
10.150 0.117 G5 7
10.267 0.117 C5 7
10.383 0.117 G5 7
10.500 0.117 D#5 7
10.617 0.117 G5 7
10.733 0.117 C5 7
10.850 0.117 G5 7
10.967 0.117 D#5 7
11.083 0.117 G5 7
11.200 0.117 C5 7
11.317 0.117 G#5 7
11.433 0.117 F5 7
11.550 0.117 G#5 7
11.667 0.117 C5 7
11.783 0.117 G#5 7
11.900 0.117 F5 7
12.017 0.117 G#5 7
12.133 0.117 C5 7
12.250 0.117 G5 7
12.367 0.117 D#5 7
12.483 0.117 G5 7
12.600 0.117 C5 7
12.717 0.117 G5 7
12.833 0.117 D#5 7
12.950 0.117 G5 7
13.067 0.117 D5 7
13.183 0.117 G5 7
13.300 0.117 F5 7
13.417 0.117 G5 7
13.533 0.117 D5 7
13.650 0.117 G5 7
13.767 0.117 F5 7
13.883 0.117 G5 7
14.000 0.117 C5 7
14.117 0.117 G5 7
14.233 0.117 F5 7
14.350 0.117 G5 7
14.467 0.117 C5 7
14.583 0.117 G5 7
14.700 0.117 F5 7
14.817 0.117 G5 7
14.933 0.117 C5 7
15.050 0.117 G5 7
15.167 0.117 D#5 7
15.283 0.117 G5 7
15.400 0.117 C5 7
15.517 0.117 G5 7
15.633 0.117 D#5 7
15.750 0.117 G5 7
15.867 0.117 D5 7
15.983 0.117 G5 7
16.100 0.117 F5 7
16.217 0.117 G5 7
16.333 0.117 D5 7
16.450 0.117 G5 7
16.567 0.117 F5 7
16.683 0.117 G5 7
16.800 0.117 C5 7
16.917 0.117 G5 7
17.033 0.117 D#5 7
17.150 0.117 G5 7
17.267 0.117 C5 7
17.383 0.117 G5 7
17.500 0.117 D#5 7
17.617 0.117 G5 7
17.733 0.117 C5 7
17.850 0.117 G5 7
17.967 0.117 D#5 7
18.083 0.117 G5 7
18.200 0.117 C5 7
18.317 0.117 G5 7
18.433 0.117 D#5 7
18.550 0.117 G5 7
18.667 0.117 C5 7
18.783 0.117 G#5 7
18.900 0.117 F5 7
19.017 0.117 G#5 7
19.133 0.117 C5 7
19.250 0.117 G#5 7
19.367 0.117 F5 7
19.483 0.117 G#5 7
19.600 0.117 C5 7
19.717 0.117 G5 7
19.833 0.117 D#5 7
19.950 0.117 G5 7
20.067 0.117 C5 7
20.183 0.117 G5 7
20.300 0.117 D#5 7
20.417 0.117 G5 7
20.533 0.117 D5 7
20.650 0.117 G5 7
20.767 0.117 F5 7
20.883 0.117 G5 7
21.000 0.117 D5 7
21.117 0.117 G5 7
21.233 0.117 F5 7
21.350 0.117 G5 7
21.467 0.117 C5 7
21.583 0.117 G5 7
21.700 0.117 F5 7
21.817 0.117 G5 7
21.933 0.117 C5 7
22.050 0.117 G5 7
22.167 0.117 F5 7
22.283 0.117 G5 7
22.400 0.117 C5 7
22.517 0.117 G5 7
22.633 0.117 D#5 7
22.750 0.117 G5 7
22.867 0.117 C5 7
22.983 0.117 G5 7
23.100 0.117 D#5 7
23.217 0.117 G5 7
23.333 END_CYCLE
Triangle(22)
time dur note vol
0.000 0.933 C4 15
0.933 BEGIN_CYCLE
0.933 0.933 B3 15
1.867 0.933 C4 15
2.800 0.933 D#4 15
3.733 0.933 F4 15
4.667 0.933 G4 15
5.600 0.933 B3 15
6.533 1.867 C4 15
8.400 0.933 B3 15
9.333 0.933 C4 15
10.267 0.933 D#4 15
11.200 0.933 F4 15
12.133 0.933 G4 15
13.067 0.933 B3 15
14.000 1.867 C4 15
15.867 0.933 B3 15
16.800 0.933 C4 15
17.733 0.933 D#4 15
18.667 0.933 F4 15
19.600 0.933 G4 15
20.533 0.933 B3 15
21.467 1.867 C4 15
23.333 END_CYCLE
Noise(50)
time dur noise vol drum
0.000 0.017 11 8 kick_tight
0.017 0.033 13 3 roar_ultra_low
0.933 BEGIN_CYCLE
0.933 0.100 8 6 tom_low
1.033 0.050 13 1 roar_ultra_low
1.867 0.017 11 8 kick_tight
1.883 0.033 13 3 roar_ultra_low
2.800 0.100 8 6 tom_low
2.900 0.050 13 1 roar_ultra_low
3.733 0.017 11 8 kick_tight
3.750 0.033 13 3 roar_ultra_low
4.667 0.100 8 6 tom_low
4.767 0.050 13 1 roar_ultra_low
5.600 0.017 11 8 kick_tight
5.617 0.033 13 3 roar_ultra_low
6.533 0.100 8 6 tom_low
6.633 0.050 13 1 roar_ultra_low
7.467 0.017 11 8 kick_tight
7.483 0.033 13 3 roar_ultra_low
8.400 0.100 8 6 tom_low
8.500 0.050 13 1 roar_ultra_low
9.333 0.017 11 8 kick_tight
9.350 0.033 13 3 roar_ultra_low
10.267 0.100 8 6 tom_low
10.367 0.050 13 1 roar_ultra_low
11.200 0.017 11 8 kick_tight
11.217 0.033 13 3 roar_ultra_low
12.133 0.100 8 6 tom_low
12.233 0.050 13 1 roar_ultra_low
